x,y,z
483.86416861023076,242.08687347301384,a
450.27746762727503,228.70538224488075,a
483.5018815872825,197.38188914733695,a
410.4748245041349,260.6252081427656,a
455.3123431432171,257.5643270154168,a
396.7101742070845,262.7070818336208,a
457.00021960072104,269.5032565091278,a
423.2939147246115,246.94928645007408,a
488.87265301049797,239.962268784672,a
393.4625611924058,307.90736631134087,a
436.89016842173726,286.75843885212134,a
416.45017492536834,260.31609577825304,a
385.9333952245097,277.7104513371088,a
387.4621982060494,291.1515602244996,a
364.0367403595703,280.9954719503088,a
360.703439449936,279.64427582351317,a
366.53847688678616,293.633551076092,a
369.3291551615274,264.7148772069129,a
359.04387144538117,261.5798931299038,a
315.7276047320025,259.3108761994464,a
271.12376973612436,307.7829334569475,a
287.4832258717824,262.07217289820795,a
339.8787487756706,264.0797249022334,a
257.11340727689526,276.9865605595114,a
328.0437537468236,228.0644742754157,a
276.45663392761566,279.26254633072153,a
297.3717789174665,275.34137243471827,a
287.69466483584097,248.82807943679705,a
265.63309365141316,256.42030010754945,a
296.09966914523727,294.6710115314124,a
282.1917234499468,240.1659126187148,a
233.696952983033,240.74113700551652,a
254.61313389365648,271.3974183971005,a
244.35352937971282,248.2735507302017,a
226.8091833938049,305.11885006864077,a
245.16380033132268,287.2619733541661,a
217.8850159976459,279.7657347568447,a
158.73983796761178,251.57159953498964,a
163.6911650814296,241.01888857682303,a
185.33820470147924,290.72762560339766,a
198.3050410577194,290.3476922442727,a
149.22577065000314,292.07490408624096,a
192.4371353975164,346.73808810182464,a
202.55613047840828,302.5923438303158,a
170.65381830650014,326.2381422000941,a
172.3418523648818,347.9588710052135,a
123.7674481066353,342.94130362028005,a
153.3604465891197,337.58942842746353,a
163.32025950494528,383.10685252722465,a
204.28948450047,390.9056364403225,a
178.4223539012823,411.9358404981292,a
198.51996041037725,397.5602933545421,a
188.520636226397,382.93858594114323,a
144.46000010828462,431.0616432156535,a
165.12476103744265,373.79045744998024,a
157.30684067383362,415.9325349206519,a
158.1457979744093,422.8201102836126,a
172.85005194258537,413.7951569949603,a
152.4325065872448,448.17916805827434,a
129.63848156604513,371.05590627418485,a
114.42589349573124,435.52155854789737,a
108.31754505891881,412.97552783110535,a
85.27496468262373,377.39915368749655,a
110.2370276556603,406.32182912530504,a
127.09980476156346,399.652440120934,a
99.22953940538325,433.4365125821551,a
74.99691443708352,380.39884232562895,a
102.18457984781008,376.7255881517695,a
57.37695157303803,392.3198411080199,a
42.571001808753195,376.69364401615,a
52.16466794299762,316.62572962072494,a
63.611803342984025,382.11484350091837,a
69.4346294990215,380.8123810710906,a
93.61951459559594,357.78940584212114,a
108.11291675607184,383.8179387826137,a
104.37931659227561,344.03418948917505,a
197.0285627728406,343.3181565851485,a
240.5772067378697,319.538414277577,a
203.47795013532732,303.791346206297,a
187.22358437089608,302.7929519295633,a
197.61548845827855,353.161264023248,a
202.68325507196968,341.23174019662974,a
255.66203196743325,338.32565312582005,a
290.89075493023324,324.64202200257785,a
285.74831234875904,331.46247232805666,a
290.11009406462887,364.68029987214015,a
262.3747747151788,318.04014328590483,a
268.39173545355123,366.30434610288046,a
283.1965453064754,303.7355965169104,a
313.3624696587693,304.7104308542755,a
306.20457374724987,313.314251394037,a
306.7369080201126,280.18633033520655,a
346.867474841529,344.11892819019795,a
303.5041246854478,325.9475662446243,a
302.9602273179704,301.901681503804,a
350.31653483439294,345.0842543203104,a
362.2282453418074,312.5843564710992,a
320.5484334400858,305.60540178814597,a
393.14730794780377,356.9927058243308,a
396.5923571446545,329.83773128253665,a
465.6621808306104,330.6351383194466,a
468.71164015249667,358.2613132978777,a
447.5604749534764,367.04604732788596,a
376.4852199854554,367.8698296868454,a
447.13599910106666,327.84360183879573,a
430.0711607016276,371.2873222880503,a
463.68381429000664,401.002698774478,a
449.09258068640236,413.1445914266532,a
456.1076266534359,364.9064482866055,a
479.3476491644222,377.857885185405,a
465.41344172321544,409.9434680717842,a
472.60713093326103,418.16336440548935,a
495.7876642332507,424.2548152608491,a
443.9119604998533,394.9757890596446,a
534.8120965524217,350.8981236848774,a
448.806960600212,421.73983399957547,a
487.084958910137,372.64118419183217,a
426.01602359773676,370.16405567506183,a
479.7082367826861,374.97816458117006,a
408.34559078220775,396.7697918028614,a
421.9669267372875,349.72978638070555,a
432.84752596585565,385.5338039906926,a
397.4281979982335,347.9727180487149,a
439.66382294563863,367.62060925454205,a
378.00944245813554,308.7090443301941,a
370.4134096775431,327.79355299645204,a
380.22809831508977,329.3727374819341,a
425.4567841083044,324.58554461455657,a
428.5308319387409,312.53478644600307,a
396.5978086489218,332.21099930567505,a
413.7624180767034,286.64448242364455,a
421.7018465636744,289.07185248915937,a
430.2840138299816,257.4396411668306,a
382.67240219964447,270.38269353722075,a
398.13086725627454,233.49827983999052,a
398.6235301053366,220.17374803372786,a
384.36928783613934,183.0349010550447,a
399.0955472475833,202.65219021881995,a
398.87942276924224,209.93773853621332,a
433.58129929649175,207.43589465430364,a
422.1474944280792,232.36517227840477,a
420.27282772728614,218.39754282517782,a
376.74547163944436,161.11046184341154,a
410.7320115408585,190.85492043218596,a
412.10003144338253,138.55322706442348,a
474.67902168386587,174.8178852826353,a
375.8414278263084,159.7433455451121,a
396.4844023513513,183.44902780167064,a
418.84246061112333,132.36578883547202,a
452.56802500586275,139.32533702085317,a
459.78682912068723,147.24304691829758,a
460.6151218542571,150.28733152853482,a
477.2010691065784,145.53058765552868,a
487.78886615616386,102.52649481323925,a
475.8406182136829,97.40859821982639,a
474.6983456872291,86.21153004628843,a
425.3410832378082,128.70631634569725,a
466.3993841368915,85.44505114303104,a
423.6587800148576,109.90061631462049,a
437.1879278506406,117.87784719668554,a
455.79683060545096,77.03425247274686,a
422.050986258896,113.57291478564343,a
488.8198410696127,163.98194024852654,a
487.6600480718994,168.65926487732577,a
471.5193611792577,155.6190380568862,a
513.9660949175137,200.38944336490312,a
466.63979076482246,200.07571669223557,a
469.6796176762261,228.0629983193685,a
466.83751188452413,170.1075887060556,a
476.9340295545229,228.2210516028835,a
499.18556437285383,179.73648721700675,a
495.2141429207603,194.2202301798132,a
536.4331018962953,222.61832084111097,a
528.5979125965526,168.75312205843193,a
485.81850622319024,251.2478715602818,a
538.4352545175293,186.45169596327014,a
515.6105472095218,240.15183576694767,a
64.54638823351672,436.5288752574286,a
138.91441245639874,351.98318000053166,a
239.09359153889451,332.1437657034928,a
209.77915732712043,261.41652194335376,a
261.11170983696263,249.81989319300789,a
308.1619174754442,253.23393504999916,a
-6.379664927149598,365.559011157899,a
135.66682887779893,383.38682224213085,a
160.0022542585711,300.8933825933416,a
271.1971627633521,324.0058614212936,a
218.234904303136,357.7106265676,a
232.13314418185095,296.08963305123297,a
267.5028896403783,309.5129043767163,a
285.71814004161536,296.79012100903105,a
229.40394612121608,279.4753425139204,a
306.77142264568386,263.79133618051134,a
327.8823309261023,256.2155396248137,a
330.543353350854,296.4138211139515,a
398.6565240922133,302.37867532606026,a
363.9688040430846,334.6954634227424,a
397.38299968258013,353.2104477351373,a
400.6805141671948,359.7020148604447,a
422.9911261189309,369.20222497747307,a
432.62017701513605,319.7934276054053,a
443.03821613928324,380.5854504992604,a
433.69856452832914,334.13807240235076,a
487.7527915981211,345.25507087704193,a
455.5067620269456,375.8701040133917,a
469.8799871427787,428.2830973470765,a
418.9926665249678,370.08664932057593,a
437.5225939751404,329.45321989252204,a
386.2433911938929,374.6455568064138,a
392.7032323991868,351.6885825687414,a
415.9293835065748,358.5358896582028,a
384.0703988601752,346.2355817428083,a
424.2237017150924,301.64017510511485,a
350.9833575885953,296.2671157962676,a
365.76377524721613,331.3376582409161,a
405.65449374177854,315.9303151491665,a
406.7128314690309,258.1494953682639,a
373.1813531659541,298.67101119629694,a
385.35008249847823,303.1591562500489,a
414.3834396653994,265.3881196249929,a
367.3971180113837,255.60694864114214,a
417.11173799823536,177.65685272082726,a
404.9147600283321,241.43470746127173,a
433.4884508121609,228.98605890346164,a
521.0325288570314,211.86072319553432,a
542.7917353303804,202.62904528025922,a
516.5269901081966,209.73878970011282,a
493.93319114690786,185.15216062092315,a
498.77616407523556,165.24535358336772,a
447.4533196928429,216.74841725808466,a
515.0730393938591,213.0040622739786,a
392.9890620614365,231.56244681384652,a
357.01421446052575,292.65269831509494,a
417.6090252549629,249.9612299244719,a
427.55251035619324,263.0539686751831,a
387.1588692317204,259.75473988443986,a
398.6756887411945,278.96344722209875,a
380.07067206277964,227.8411398947224,a
395.429362134401,304.94674396988944,a
486.76484166326435,192.14659337154524,a
436.9106654677994,214.15056847120246,a
493.2426163663946,217.7876022266854,a
524.961161512934,172.88044811777456,a
486.2851897958821,186.11357726945295,a
484.6843199347491,164.55849435851883,a
480.21338725574986,126.90308914632107,a
498.8917717792124,144.70258880798298,a
519.3547860065584,174.125802654705,a
464.240694885547,144.6830970957859,a
487.5994807157031,240.77280154594928,a
448.4790241290719,173.8206071498313,a
442.77144212881524,197.25788728485304,a
437.70744962319253,189.7157814700766,a
466.739098178429,195.7002246377566,a
453.5575895587956,198.12837689230884,a
430.8182282607858,154.55502699003767,a
462.6614944018932,151.65795868826768,a
429.2236582687334,289.27263345976814,a
457.0526970631654,183.0529597873973,a
489.89385329952376,147.07650471073237,a
433.30334252804647,180.10137760314183,a
495.3711280267433,144.77518793580572,a
346.9080568883773,267.24479948908777,a
329.7691241902338,266.2380159070266,a
269.62941087554907,293.21846517924274,a
227.6087759279836,280.57067957586116,a
292.488932615736,321.33603209557907,a
286.5562215607777,332.36772105626085,a
199.05210434910688,320.13290061785517,a
227.50517890843548,286.5443684987269,a
278.218107641308,315.61150505677574,a
293.9865878755501,297.87858946265544,a
364.32926505485165,279.3220021781849,a
381.55662058661323,309.15628778382484,a
327.8871355127377,301.0363767396607,a
217.1464115139941,270.9970893491475,a
264.8638100007792,292.61201415636947,a
275.1497858852949,309.89391421012056,a
269.4405906757022,313.167766023308,a
279.6664479732464,326.690498520298,a
454.1475451344831,309.01754658233017,a
413.4932209793082,348.85053990103546,a
437.07917912179136,337.38257410021697,a
444.2871537138329,333.1161882976714,a
423.2653947426689,384.60973590866575,a
456.19590303969744,376.52535220851377,a
406.8598844011841,410.4331831838549,a
453.76063844573235,373.93361616067557,a
423.9511111948173,374.0366175706598,a
414.9416241266802,419.8360292958387,a
415.9857339315345,387.76810563114407,a
406.17490018045515,306.82483436996995,a
374.3389820624249,378.1251010929947,a
326.65172883298095,324.1476892882899,a
363.9271208267589,239.5370093674685,a
318.2477481409677,313.67675436869206,a
298.4496547715652,295.81810218357157,a
309.1404956289075,342.5272633369061,a
245.34853742583218,313.20792627770936,a
295.4636033241972,289.7138389054733,a
259.88018047471957,279.73107480052624,a
269.73704707819417,350.5455456832633,a
258.6483211218688,329.7262793429285,a
190.7873283674389,348.5489682333266,a
198.33274863380333,339.5017280873348,a
182.56350859525318,340.98626167271476,a
205.6624915632963,344.20479900176684,a
141.048039990017,394.7841351988499,a
128.86375720444065,386.31834607271446,a
165.31138849490483,379.90204325059625,a
124.54708111872232,370.8042533816457,a
133.52557300239343,396.0394764467296,a
85.68331505194672,435.0594072243902,a
196.37963288202116,322.01487781940443,a
205.47694747677477,283.062852777524,a
260.32277536929024,304.2503097998351,a
259.0951169671252,292.70838974046035,a
294.4951300758141,283.7672965972992,a
269.3458471632001,286.47489598817526,a
312.3719875763519,305.57619627268514,a
307.3637516509516,279.50929656563625,a
354.3211753055866,273.58904304409174,a
336.0372788097194,280.1125278565695,a
338.1732296714846,286.72058275889356,a
389.21048781845366,281.5268111528372,a
406.274686918043,343.4924176718141,a
370.49327054418677,325.1727397177117,a
426.0647588431416,321.43269780732555,a
407.2827411059942,350.7380561296087,a
437.5349845216052,329.9446054701367,a
424.79513112381227,353.0255177788529,a
458.270673793079,370.6747712724199,a
257.28944177484607,292.10324083127523,a
313.3887117348122,324.9417450997113,a
314.31145381194045,293.53321985569744,a
337.2091328613561,311.8646677854757,a
376.2659310784187,347.25636726874905,a
372.63524555621166,331.62290998758004,a
466.83936865888114,370.50039688588913,a
421.9683987843855,362.56512807839147,a
466.71683151335384,336.3293752025262,a
84.97529606542597,375.5788502680665,a
125.75175953701859,371.4743125892797,a
237.92633936513533,315.1866172041832,a
296.22907524177367,284.3303668325952,a
318.8945149336435,324.8624521044949,a
320.59881425299045,307.1283003847026,a
341.56228940224247,276.1558158834739,a
444.00439930918947,387.8686857898253,a
452.55414355186724,318.6245215444558,a
457.862831221882,440.38821287154076,a
432.08181424964033,430.77995273695433,a
476.3395965278514,383.727385445209,a
482.84024196982534,397.7545340180983,a
491.16244427224564,401.53449745976127,a
402.46937395935856,265.83353540723226,a
355.69134910861925,256.49200046626106,a
418.32602381345356,249.75142084102157,a
430.85629918915805,263.9798599392859,a
474.37460057048384,291.32239109173713,a
437.52299028810944,243.10910706836466,a
449.52895882985524,269.2381449830196,a
452.457477170859,237.6787044442538,a
474.4344786985026,173.34023208979147,a
510.74854418652467,137.79695625426098,a
520.646441340359,138.74935829901176,a
561.0673054715638,151.34008841365977,a
505.41065192080254,155.27203054913633,a
420.35910960445244,319.24703996052017,a
451.93118616482775,255.45498462818094,a
483.34418539063745,175.13881016544286,a
465.6798748401574,149.6843834714677,a
547.3904747809083,179.28037341889478,a
512.4982252853745,153.46920287350252,a
524.76590872595,142.03819774806328,a
551.8359697413566,139.83543712830567,a
607.644142119178,128.70192025152267,a
623.3560714492827,79.87173539102076,a
555.3710488367842,83.03889496685383,a
583.4211205158934,108.17139174899876,a
599.5524182452839,119.71510643578654,a
551.257119312165,160.33072774894373,a
610.4768531902167,121.65434820248981,a
380.02812061954194,276.6111070529698,a
439.688541317785,224.76069954469313,a
437.8684856791904,141.79835700219007,a
487.34545672116593,140.40559769305958,a
509.0024051928139,120.16377106549936,a
490.9099383705818,147.80347530718808,a
499.99837252658926,165.45040571898164,a
528.2096249036067,146.791376381156,a
512.0652693741893,138.79858448419532,a
544.925052528818,141.7681860271623,a
569.7814234254818,89.82969992486073,a
524.0510365587943,128.29810064855604,a
520.9719042347663,144.27218795092296,a
600.9960335221094,129.84519321410272,a
527.291539539135,133.87064780056608,a
576.8228903755992,93.04216164440243,a
492.63302858846777,314.4973679155496,a
498.6801353642464,270.7044403111639,a
482.442805070958,303.56201190346326,a
496.9172214320083,281.45066959473866,a
505.5955860855936,237.93333329628518,a
472.63497468419513,257.6426039920475,a
476.4530302297611,235.3420945311732,a
523.4020876116791,209.6337062359528,a
542.0753180681935,215.36043959598356,a
505.25302305641736,161.44514951583278,a
221.22566320036643,386.56233231499226,a
283.930975378974,422.35911617866896,a
301.57826737821864,390.4360278172139,a
344.07077832160104,392.347332775578,a
394.69821334252674,369.8312871397285,a
381.62545949281065,372.9922025878226,a
374.3169173020275,448.4008237871883,a
55.68063635826988,309.2015988901859,a
146.2305102117195,252.76169006135666,a
309.1213007691567,158.59528303189916,a
321.6442689163478,178.5865193951007,a
333.3099294620784,131.06717018137084,a
387.0506062583303,155.57556267611335,a
347.75940447959897,79.69007189517714,a
403.05613628252394,121.86057480842692,a
363.5013075641537,128.94242402336732,a
362.3399092684372,142.79096342340608,a
371.50658210489553,115.74676224878391,a
412.34252557146243,110.19285070858876,a
500.06878616515684,422.1316895472859,a
583.4456210696028,367.95102299453555,a
558.5677624890808,289.3017140155457,a
